Record,Weight,Date,WID,Wrestler1,Team1,Wrestler2,Team2,VS,Result,difVP,NAPM,NPF,Ride,Escaoe,Reversal,TD,LA,HI,HO,D,LS,COUNTER,THROW,APM,oTD,oLA,oHI,oHO,oD,oLS,Ocounter,oTHROW,oAPM,Laa,Lac,Tda,TDc,OPM,DPM,Ptotal,oLAa,oLAc,oTDa,oTDc,oPtotal,oOPM,oDPM,wResult,oppStrength,Seconds,Hia,Hic,Hoa,Hoc,Da,Dc,Lsa,LSc,Countera,Counterc,Throwa,Throwc,SU,E,R ,Cut,BD,MR,NF2,NF4,S ,TV,RT,oHIa,oHIc,oHOa,oHOc,oDa,oDc,oLSa,oLSc,oCountera,oCounterc,oThrowa,oThrowc,oSU,oE,oR,oCut,oBD,oMR,oNF2,oNF4,oS ,oTV,oRT
635,141,01/26/18,Lee Penn State 141,Lee,Penn State,Thorn,Minnesota,151.3533964,1,5.460406817,4.142857143,1.5,0.5,0,0,0.571428571,0.75,1,0,0,0,0.333333333,0,4.142857143,0,0,0,0,0,0,0,0,0,4,3,7,4,2.428571429,0.714285714,0,4,0,5,0,1,0.571428571,0.428571429,8.921053929,7.136843143,420,3,3,0,0,0,0,1,0,3,1,0,0,0,0,0,1,5,0,0,1,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0
1239,197,01/01/18,Rasheed Penn State 197,Rasheed,Penn State,Boykin,Chattanooga,150.8333333,1,null,13.33333333,1,1,0,0,1,0,0,0,0,0,1,0,15.55555556,0,0,0,0,0,0,0,0,2.222222222,0,0,1,1,8.888888889,6.666666667,0,1,0,1,0,0,2.222222222,0,1.75,1,27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,157,03/03/18,Klucker Lock Haven 157,Klucker,Lock Haven,Shomers,Edinboro,150.2715201,1,null,6.923076923,1.5,1,0,0,1,0,0,0,0,0,0,1,8.076923077,0,0,0,0,0,0,0,0,11053846154,0,0,1,1,8.076923077,0,0,1,0,1,0,0,11053846154,0,4.64253663,2.652878074,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,157,11/12/17,Jordan Ohio State 157,Jordan,Ohio State,Shields,Arizona State,150,0,null,-1,1.25,0,0,0,0.2,0.222222222,0.2,0,1,0,0,0,1.214285714,0.25,0.333333333,0.5,0,0,0,0.2,0,2.214285714,9,2,10,2,2,0.214285714,1,3,1,8,2,0,0.785714286,1.428571429,0.9,1,420,5,1,1,0,1,1,2,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,1,1,0,0,0,0,0,5,1,0,0,0,3,0,0,1,0,0,0,0,0,0
436,165,01/05/18,Holmes Indiana 165,Holmes,Indiana,Hughes,Michigan,150,0,null,-0.5,0.5,0,0.75,0,0,0,0,0,0,0,0,0,1.428571429,0.5,0.5,0,1,0,0.5,0,0,1.928571429,4,0,5,0,0.642857143,0.785714286,0,4,2,4,2,0,1.428571429,0.5,0.9,1,420,0,0,1,0,0,0,3,0,1,0,0,0,3,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0
1143,285,02/18/18,Nevills Penn State 285,Nevills,Penn State,Terrance,Buffalo,148.8772455,1,null,6.568862275,2,1,0,0,1,1,1,0,1,0,0,0,5.568862275,0,0,0,0,0,0,0,0,-1,2,2,2,2,5.568862275,0,0,0,0,0,0,1,0,0,1.75,1,167,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
979,174,11/19/17,Hall Penn State 174,Hall,Penn State,Sebastian,Northwestern,147.6247688,1,87.58868396,6.428571429,1.67,0.75,1,0,0.6,0.5,0.5,0,0,0,0.75,0,5.285714286,0,0,0,0,0,0,0,0,-11042857143,6,3,10,6,2.714285714,15071428571,0,3,0,4,0,2,0.428571429,0.428571429,4.04819117,2.698794114,420,6,3,0,0,0,0,0,0,4,3,0,0,0,1,0,3,2,1,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0
759,184,01/07/18,Martin Ohio State 184,Martin,Ohio State,Pagano,Rutgers,147.5,1,null,13,1,1,0,0,1,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,2,0,0,1,1,9,6,0,1,0,1,0,0,2,0,1.75,1,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,184,01/12/18,Abounader Michigan 184,Abounader,Michigan,Nickal,Penn State,147.1229647,0,-95.5579839,-0.928571429,0.63,0,0.666666667,0,0,0,0,0,0,0,0,0,11042857143,0.25,0,0,0,0,0,0.4,0,2.071428571,5,0,5,0,0.857142857,0.285714286,0,3,0,8,2,0,0.571428571,150,15.98908219,17.76564687,420,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,5,2,0,0,1,1,0,0,2,0,0,0,0,0,0
829,165,02/03/18,Joseph Penn State 165,Joseph,Penn State,Campbell,Ohio State,146.7187084,1,35.51332935,5.857142857,1.6,0.666666667,1,0,0.571428571,0.666666667,0,0,0.6,1,0,0,3.928571429,0,0,0,0,0,0,0,0,-1.928571429,6,4,7,4,2.642857143,0.285714286,0,4,0,6,0,3,0.571428571,0.5,5.300442267,4.240353813,420,0,0,0,0,5,3,1,1,1,0,0,0,0,1,0,2,6,1,0,0,0,0,1,1,0,2,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,2,1,0
719,157,12/21/17,Jordan Ohio State 157,Jordan,Ohio State,Poullas,Cleveland State,146.5634441,1,null,7.528700906,1.71,1,2,1,0.75,0.6,0.5,1,0,0,1,0,5.981873112,0,0,0,0,0,0,0,0,-15046827795,5,3,8,6,3.806646526,2.175226586,0,2,0,2,0,2,0.362537764,0.090634441,1.75,1,331,4,2,1,1,0,0,0,0,3,3,0,0,0,1,1,4,7,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
1751,141,03/03/18,Lee Penn State 141,Lee,Penn State,Weaver,Indiana,146.5531265,1,33.58633708,5.5,1.68,0.5,1,0,0.263157895,0.2,0.333333333,0.2,0,0,0.5,0,5.714285714,0,0,0,0,0,0,0,0,0.214285714,15,3,19,5,3.285714286,1.428571429,0,7,0,10,0,2,1.214285714,1,5.405312646,4.324250117,420,6,2,5,1,0,0,4,0,4,2,0,0,2,1,0,0,3,1,0,0,0,0,1,4,0,2,0,0,0,1,0,3,0,0,0,2,3,0,0,1,2,0,0,1,1,0
1199,149,01/01/18,Retherford Penn State 149,Retherford,Penn State,Heil ,Campbell,146.3172043,1,null,6.440860215,2,1,0,0,0.6,0.5,0,0.5,0,0.5,1,0,4.086021505,0,0,0,0,0,0,0,0,-2.35483871,4,2,5,3,3.440860215,0.64516129,0,0,0,3,0,3,0,0.64516129,1.75,1,279,0,0,2,1,0,0,2,1,1,1,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2481,174,03/03/18,Kocer South Dakota State 174,Kocer,South Dakota State,Pope,Wyoming,145.1327423,1,39.08218448,5.857142857,1.73,1,1,0,0.375,0.285714286,0,0,0,0.333333333,0,1,4.857142857,0,0,0,0,0,0,0,0,-1,7,2,8,3,3.714285714,0.142857143,0,3,0,7,0,2,0.428571429,0.571428571,4.396391109,2.930927406,420,1,0,0,0,0,0,6,2,0,0,1,1,0,1,0,0,4,0,1,2,0,0,1,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1131,149,02/18/18,Retherford Penn State 149,Retherford,Penn State,Palumbo,Buffalo,144.1666667,1,null,7.037037037,1.8,1,0,0,0.833333333,0.75,0.5,0,1,0,1,0,7.530864198,0,0,0,0,0,0,0,0,0.49382716,4,3,6,5,6.049382716,1.481481481,0,1,0,2,0,0,0.24691358,0.24691358,1.75,1,243,2,1,0,0,2,2,0,0,2,2,0,0,0,0,0,3,6,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,174,03/03/18,Heller Hofstra 174,Heller,Hofstra,Hiles,Pennsylvania,144.0909091,1,null,6.454545455,2,1,0,0,1,1,1,1,0,0,0,0,6.272727273,0,0,0,0,0,0,0,0,-0.181818182,2,2,2,2,6.272727273,0,0,0,0,3,0,1,0,0.818181818,150,1,220,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
805,141,01/26/18,McKenna Ohio State 141,McKenna,Ohio State,Krauss,Michigan State,143.8157895,1,null,6.315789474,2,1,0,0,0.5,0,0,0,0,0,1,0,6.947368421,0,0,0,0,0,0,0,0,0.631578947,1,0,2,1,5.052631579,1.894736842,0,0,0,1,0,0,0,0.631578947,1.75,1,95,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,149,01/28/18,Retherford Penn State 149,Retherford,Penn State,Deluca,Rutgers,143.7367947,1,108.764116,7.285714286,1.69,1,1,0,0.4,0.444444444,0.428571429,0,0.5,0,0,0,4,0,0,0,0,0,0,0,0,-3.285714286,9,4,10,4,2.714285714,0.285714286,0,4,0,5,0,4,0.571428571,0.142857143,2.044009141,1.635207313,420,7,3,0,0,2,1,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1684,125,03/03/18,Tomasello Ohio State 125,Tomasello,Ohio State,Lee,Iowa,143.393682,1,-1.232636514,1.285714286,1.67,1,0,0,0.090909091,0.125,0,0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0.714285714,8,1,11,1,15071428571,0.428571429,0,4,0,4,0,0,0.571428571,0.142857143,12.19651106,11.08773733,420,2,0,5,1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2707,133,03/03/18,Desanto Drexel 133,Desanto,Drexel,Kosco,Brown,141.8499427,1,null,8.154639175,1.5,0.333333333,0,0,0.583333333,0.8,0.75,0,1,0,0.428571429,0,7.010309278,0,0,0,0,0,0,0,0,-11044329897,5,4,12,7,4.329896907,2.680412371,0,4,0,8,0,3,0.824742268,1.030927835,150,1,291,4,3,0,0,1,1,0,0,7,3,0,0,0,0,0,6,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0
935,165,11/04/17,Campbell Ohio State 165,Campbell,Ohio State,Goering,Hofstra,141.6666667,1,null,6.333333333,2,1,0,0,1,1,0,0,1,0,0,0,6.666666667,0,0,0,0,0,0,0,0,0.333333333,1,1,1,1,6.666666667,0,0,0,0,1,0,0,0,0.333333333,150,1,180,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,141,01/01/18,Gfeller Oklahoma State 141,Gfeller,Oklahoma State,Lee,Penn State,140.6902042,1,null,1.310344828,0.48,0.6,1.333333333,0.666666667,0.142857143,1,0,0,0,1,0,0,3.413793103,0.285714286,0.333333333,1,0,1,0,0,0,2.103448276,1,1,7,1,15051724138,1.862068966,0,6,2,7,2,1,2.689655172,0.413793103,13.44504669,7.682883825,290,0,0,0,0,0,0,1,1,6,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,3,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0
667,174,01/21/18,Hall Penn State 174,Hall,Penn State,Jones,Maryland,140,1,null,7,1.75,1,0,0,1,1,1,0,1,1,0,0,6.363636364,0,0,0,0,0,0,0,0,-0.636363636,3,3,3,3,6.363636364,0,0,1,0,1,0,1,0.363636364,0,1.75,1,165,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
709,285,11/12/17,Snyder Ohio State 285,Snyder,Ohio State,Harris ,Arizona State,139.9668435,1,null,6.445623342,1.9,0.333333333,0,0,0.846153846,0.777777778,1,0.5,0.5,1,1,0,7.400530504,0,0,0,0,0,0,0,0,0.954907162,9,7,13,11,5.49071618,1.909814324,0,1,0,1,0,0,0.159151194,0.795755968,1.75,1,377,2,2,2,1,2,1,3,3,4,4,0,0,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
1081,197,12/01/17,Moore Ohio State 197,Moore,Ohio State,Ritter,Wisconsin,139.8155072,1,51.61141488,6.285714286,1.91,0.714285714,1,0,0.9,0.888888889,0.833333333,0,1,0,0,1,6,0,0,0,0,0,0,0,0,-0.285714286,9,8,10,9,4.857142857,0.142857143,0,1,0,3,0,1,0.142857143,0.571428571,1.981550718,15085240574,420,6,5,0,0,3,3,0,0,0,0,1,1,0,1,0,3,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0
1197,149,01/01/18,Retherford Penn State 149,Retherford,Penn State,Krivus,Virginia,139.6238938,1,null,6.10619469,2,1,0,0,1,1,0,1,0,0,0,0,6.637168142,0,0,0,0,0,0,0,0,0.530973451,1,1,1,1,6.637168142,0,0,0,0,1,0,0,0,0.530973451,1.75,1,113,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,149,01/21/18,Retherford Penn State 149,Retherford,Penn State,Bannister,Maryland,139.0191099,1,104.2132831,5.853658537,1.75,0.5,0,0,0.666666667,0.5,0,0,0,1,0,1,8.048780488,0,0,0,0,0,0,0,0,2.195121951,2,1,3,2,8.048780488,0,0,0,0,2,0,0,0.731707317,1.463414634,3.65800855,2.0902906,82,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1991,184,03/03/18,Martin Ohio State 184,Martin,Ohio State,Robertson,Wisconsin,138.6830937,1,60.95911966,5.714285714,1.38,0.75,0.5,0.5,0.7,0.5,0,0,1,0.5,0.75,1,6.285714286,0.125,0,0,0,0,0,0.5,0,0.571428571,4,2,10,7,3.571428571,1.714285714,0,6,0,8,1,1,0.857142857,0.714285714,6.011166512,4.007444341,420,1,0,0,0,1,1,2,1,4,3,2,2,0,0,1,5,5,0,1,1,0,0,1,4,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0
965,157,11/19/17,Nolf Penn State 157,Nolf,Penn State,Cook,Appalacian State,138.1349206,1,null,9.047619048,1.33,0.5,0,0,1,1,0,0,0,1,1,0,11.9047619,0,0,0,0,0,0,0,0,2.857142857,1,1,2,2,9.047619048,2.857142857,0,2,0,2,0,0,1.904761905,0.952380952,1.75,1,63,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828,157,02/03/18,Jordan Ohio State 157,Jordan,Ohio State,Pipher,Penn State,138.0198323,0,68.8468804,6.393442623,1.93,0.428571429,1,1,0.733333333,0.785714286,0.75,1,0.5,1,0,0,7.459016393,0,0,0,0,0,0,0,0,1.06557377,14,11,15,11,6.967213115,0.491803279,0,1,0,2,0,0,0.163934426,0.901639344,1.441327492,2.882654984,366,8,6,3,3,2,1,1,1,1,0,0,0,0,0,1,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0
801,285,01/21/18,Snyder Ohio State 285,Snyder,Ohio State,Holloway,Iowa,137.8888889,1,null,7.9,1.5,1,0,0,1,1,1,1,0,1,1,0,8.8,0,0,0,0,0,0,0,0,0.9,5,5,11,11,5.2,3.6,0,4,0,4,0,0,0.8,0.1,150,1,300,2,2,2,2,0,0,1,1,6,6,0,0,0,0,0,9,4,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
957,149,11/19/17,Retherford Penn State 149,Retherford,Penn State,Deluise,Pennsylvania,137.5660793,1,null,8.004405286,1.5,1,0,0,0.625,0.5,1,0,0,0,0.666666667,0,7.533039648,0,0,0,0,0,0,0,0,-0.471365639,2,1,8,5,3.832599119,3.700440529,0,2,0,2,0,1,0.528634361,0,1.75,1,227,1,1,0,0,1,0,0,0,6,4,0,0,0,0,0,4,5,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2947,174,03/03/18,Kutler Lehigh 174,Kutler,Lehigh,Hiles,Pennsylvania,137.5,1,null,6,2,0.5,0,0,0.6,0.666666667,1,0.5,0,0,0.5,0,6.375,0,0,0,0,0,0,0,0,0.375,3,2,5,3,4.875,150,0,0,0,0,0,0,0,0.375,1.75,1,160,1,1,2,1,0,0,0,0,2,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3064,197,03/03/18,Darmstadt Cornell 197,Darmstadt,Cornell,Mattiace,Pennsylvania,136.9866071,1,64.29166667,6.357142857,1.5,1,0,0,0.142857143,0,0,0,0,0,0.333333333,0,3.428571429,0,0,0,0,0,0,0,0,-2.928571429,4,0,7,1,1.714285714,0.714285714,0,4,0,7,0,4,0.571428571,0.5,4.162946429,3.330357143,420,2,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,3,1,1,1,0,0,1,3,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,3,1,0
1149,285,02/18/18,Snyder Ohio State 285,Snyder,Ohio State,Boykin,North Carolina State,136.6964286,1,null,6.714285714,1.81,1,1,0,0.476190476,0.307692308,0.428571429,0,0,0.25,0.75,0,6.142857143,0,0,0,0,0,0,0,0,-0.571428571,13,4,21,10,4.142857143,3,1,3,0,10,0,2,0.428571429,1,150,1,420,7,3,1,0,1,0,4,1,8,6,0,0,0,1,0,9,7,0,0,0,1,0,0,0,0,0,0,2,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2527,184,03/03/18,Polson Wyoming 184,Polson,Wyoming,Pestano,Iowa State,136.4728199,1,66.16379528,6.809815951,2,1,0,0,1,1,1,0,0,0,0,0,7.17791411,0,0,0,0,0,0,0,0,0.36809816,1,1,1,1,7.17791411,0,0,0,0,1,0,0,0,0.36809816,0.027650085,0.01843339,163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,125,03/03/18,Lee Iowa 125,Lee,Iowa,Rivera,Northwestern,135.6229915,1,51.23612291,4.071428571,1.5,1,1,0,0.6,0.666666667,0,0.666666667,0,0,0.5,0,3.642857143,0,0,0,0,0,0,0,0,-0.428571429,3,2,5,3,1.928571429,0.714285714,0,3,0,4,0,1,0.428571429,0.142857143,7.455156294,5.964125035,420,0,0,3,2,0,0,0,0,2,1,0,0,0,1,0,0,5,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
781,285,01/12/18,Snyder Ohio State 285,Snyder,Ohio State,Striefel,Minnesota,134.7213926,1,15150593754,8.743073048,1.86,0.8,0,0,0.733333333,0.727272727,1,0.5,0,1,0.666666667,1,6.423173804,0,0,0,0,0,0,0,0,-2.319899244,11,8,15,11,5.365239295,1.057934509,0,2,0,3,0,3,0.302267003,0.377833753,-2.764996402,-1.843330934,397,4,4,4,2,1,0,2,2,3,2,1,1,0,0,0,7,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0
2627,125,03/03/18,Cruz Lehigh 125,Cruz,Lehigh,Planta,Pennsylvania,134.4493392,1,null,6.682819383,1.75,1,2,0,0.8,0.5,0,0,1,0,1,1,6.211453744,0,0,0,0,0,0,0,0,-0.471365639,2,1,5,4,4.36123348,1.850220264,0,1,0,2,0,1,0.264317181,0.264317181,1.75,1,227,1,0,0,0,1,1,0,0,2,2,1,1,0,1,0,2,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1093,149,02/10/18,Retherford Penn State 149,Retherford,Penn State,Sorensen,Iowa,134.3361411,1,42.47294396,2.714285714,1.6,0.333333333,1,0,0.666666667,0.666666667,0.666666667,0,0,0,0,0,2.357142857,0,0,0,0,0,0,0,0,-0.357142857,3,2,3,2,11042857143,0.214285714,0,2,0,2,0,1,0.357142857,0.285714286,9.09075697,8.264324518,420,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0
57,133,02/16/18,Gross South Dakota State 133,Gross,South Dakota State,Sykora,North Dakota State,133.7350442,1,34.00499216,5,1.75,1,0,0,0.4,0.333333333,0,0,0,0.5,0.5,0,5.5,0,0,0,0,0,0,0,0,0.5,3,1,5,2,4.5,1,0,1,0,2,0,0,0.25,0.25,4.623504423,3.082336282,240,1,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,174,03/03/18,VonEgidy West Virginia 174,VonEgidy,West Virginia,Billingsly,Air Force,133.7013867,1,-82.15434785,2.857142857,1.3,1,1,0,0.375,0,0,0,0,0,0.6,0,3.142857143,0,0,0,0,0,0,0,0,0.285714286,3,0,8,3,0.428571429,1.714285714,0,7,0,8,0,1,1,0.285714286,9.655852957,8.778048142,420,3,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
803,133,01/26/18,Pletcher Ohio State 133,Pletcher,Ohio State,Ellis,Michigan State,133.5559567,1,null,6.631768953,1.75,0.714285714,0,0,0.545454545,0.5,0,1,0,0.666666667,0.6,0,6.389891697,0,0,0,0,0,0,0,0,-0.241877256,6,3,11,6,4.007220217,2.38267148,0,2,0,2,0,1,0.433212996,0.324909747,1.75,1,277,1,0,1,1,1,0,3,2,5,3,0,0,0,0,0,3,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
727,184,12/21/17,Martin Ohio State 184,Martin,Ohio State,McCracken,Kent State,132.3469388,1,null,6.571428571,1.79,0.857142857,1,1,0.8,0.7,0.666666667,0.5,0,0.8,1,1,7.357142857,0,0,0,0,0,0,0,0,0.785714286,10,7,15,12,4.357142857,2,0,3,0,3,0,0,0.428571429,0.357142857,150,1,420,3,2,2,1,0,0,5,4,4,4,1,1,0,0,1,0,7,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
925,174,11/04/17,Jordan Ohio State 174,Jordan,Ohio State,Guida,Bucknell,132.1790235,1,null,6.835443038,1.71,0.714285714,0,0,0.75,1,1,0,1,1,0.333333333,0,8.481012658,0,0,0,0,0,0,0,0,1.64556962,5,5,8,6,7.215189873,1.265822785,0,2,0,4,0,0,0.506329114,11039240506,150,1,237,2,2,0,0,1,1,2,2,3,1,0,0,0,0,0,3,6,2,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0
725,184,12/21/17,Martin Ohio State 184,Martin,Ohio State,Morrow,Cleveland State,131.9068736,1,null,6.768292683,1.73,0.666666667,1,0,0.909090909,0.857142857,0,0,1,0.833333333,1,1,7.682926829,0,0,0,0,0,0,0,0,0.914634146,7,6,11,10,5.853658537,1.829268293,0,3,0,3,0,0,0.548780488,0.365853659,150,1,328,0,0,0,0,1,1,6,5,3,3,1,1,0,1,0,5,7,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1065,184,12/01/17,Martin Ohio State 184,Martin,Ohio State,Mair,Embry-Riddle,131.4705882,1,null,6.352941176,1.83,0.555555556,0,0,1,1,1,0,0,1,1,0,7.294117647,0,0,0,0,0,0,0,0,0.941176471,5,5,6,6,6.588235294,0.705882353,0,1,0,2,0,0,0.235294118,0.705882353,150,1,255,2,2,0,0,0,0,3,3,1,1,0,0,0,0,0,2,8,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1033,157,12/01/17,Jordan Ohio State 157,Jordan,Ohio State,Moy,Cal Poly,131.4240506,1,null,5.696202532,2,1,0,0,1,1,0,0,0,1,0,0,5.696202532,0,0,0,0,0,0,0,0,0,1,1,1,1,5.696202532,0,0,0,0,0,0,0,0,0,1.75,1,79,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,133,02/09/18,Micic Michigan 133,Micic,Michigan,Griffin,Michigan State,131.39215,1,135.9822904,12.35294118,2,1,0,0,1,1,1,0,0,0,0,0,12.35294118,0,0,0,0,0,0,0,0,0,1,1,1,1,12.35294118,0,0,0,0,0,0,0,0,0,-11506666735,-6.6095242,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,149,02/18/18,Amine Michigan 149,Amine,Michigan,Saxton,Central Michigan,131.3265306,1,null,5.816326531,2,1,2,0,1,1,0,0,0,1,0,0,5.816326531,0,0,0,0,0,0,0,0,0,1,1,1,1,5.357142857,0.459183673,0,0,0,0,0,0,0,0,150,1,196,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,157,02/10/18,Kemerer Iowa 157,Kemerer,Iowa,Pipher,Penn State,131.0331873,1,56.93936017,5,1.9,0.5,1,0,0.545454545,0.444444444,0.5,1,0,0.5,1,0,5.142857143,0,0,0,0,0,0,0,0,0.142857143,9,4,11,6,3,11042857143,0,1,0,4,0,1,0.285714286,0.857142857,3.60331873,2.882654984,420,4,2,1,1,2,0,2,1,2,2,0,0,2,1,0,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,2,0,0,1,0,0
