Record,Weight,Date,Wrestler1,Team1,Wrestler2,Team2,Result,Seconds,Hia,Hic,Hoa,Hoc,Da,Dc,Lsa,LSc,Countera,Counterc,Throwa,Throwc,SU,E,R ,Cut,BD,MR,NF2,NF4,S ,TV,RT,oHIa,oHIc,oHOa,oHOc,oDa,oDc,oLSa,oLSc,oCountera,oCounterc,oThrowa,oThrowc,oSU,oE,oR,oCut,oBD,oMR,oNF2,oNF4,oS ,oTV,oRT
2543,184,3/3/2018,Foster,Northern Iowa,Moore,Oklahoma State,1.1,420,3,0,4,1,4,2,1,0,2,1,0,0,1,3,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,7,0,1,1,1,2,0,1,2,0,1,0,2,0,0
2544,184,3/3/2018,Moore,Oklahoma State,Foster,Northern Iowa,0.9,420,1,1,1,0,0,0,0,0,7,0,1,1,1,2,0,1,2,0,1,0,2,0,0,3,0,4,1,4,2,1,0,2,1,0,0,1,3,0,0,2,1,0,0,0,0,0
2545,184,3/3/2018,Mueller,South Dakota State,Gabel,Northern Colorado,0.9,420,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,2,0,0,2,0,0,1,0,0,1
2546,184,3/3/2018,Gabel,Northern Colorado,Mueller,South Dakota State,1.1,420,0,0,1,0,1,1,1,0,1,0,0,0,1,2,0,0,2,0,0,1,0,0,1,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2547,197,3/3/2018,McLaughlin,Air Force,Dixon,Oklahoma,1.1,420,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2548,197,3/3/2018,Dixon,Oklahoma,McLaughlin,Air Force,0.9,420,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2549,197,3/3/2018,Paine,Wyoming,Colbray,Iowa State,0.9,420,1,0,0,0,1,0,2,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2550,197,3/3/2018,Colbray,Iowa State,Paine,Wyoming,1.1,420,4,1,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2551,197,3/3/2018,Orndorff,Utah Valley,Hokit,Fresno State,1.1,420,4,2,3,1,1,1,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,11,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0,0,0,1,0,0,2,0,0
2552,197,3/3/2018,Hokit,Fresno State,Orndorff,Utah Valley,0.9,420,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0,0,0,1,0,0,2,0,0,4,2,3,1,1,1,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,11
2553,197,3/3/2018,Eaton,North Dakota State,Seely,Northern Colorado,0.9,420,1,0,2,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0
2554,197,3/3/2018,Seely,Northern Colorado,Eaton,North Dakota State,1.1,420,0,0,0,0,1,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2555,197,3/3/2018,McLaughlin,Air Force,Weigel,Oklahoma State,0.9,420,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,3,2,0,1,0,0,1
2556,197,3/3/2018,Weigel,Oklahoma State,McLaughlin,Air Force,1.1,420,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0
2557,197,3/3/2018,Smith,West Virginia,Colbray,Iowa State,1.1,420,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2558,197,3/3/2018,Colbray,Iowa State,Smith,West Virginia,0.9,420,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0
2559,197,3/3/2018,Orndorff,Utah Valley,Holschlag,Northern Iowa,0.75,420,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,1,0,2,1,0,1
2560,197,3/3/2018,Holschlag,Northern Iowa,Orndorff,Utah Valley,1.25,420,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,1,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2561,197,3/3/2018,Seely,Northern Colorado,Rotert,South Dakota State,0.5,359,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,3,3,1,1,0,2,0,0,5,1,0,1,0,0,0
2562,197,3/3/2018,Rotert,South Dakota State,Seely,Northern Colorado,1.5,359,1,1,0,0,0,0,0,0,3,3,1,1,0,2,0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0
2563,197,3/3/2018,Smith,West Virginia,Weigel,Oklahoma State,1.1,420,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,1
2564,197,3/3/2018,Weigel,Oklahoma State,Smith,West Virginia,0.9,420,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2565,197,3/3/2018,Rotert,South Dakota State,Holschlag,Northern Iowa,1.1,420,1,0,1,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2566,197,3/3/2018,Holschlag,Northern Iowa,Rotert,South Dakota State,0.9,420,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2567,197,3/3/2018,Seely,Northern Colorado,Dixon,Oklahoma,0.75,420,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,1,0,0,1
2568,197,3/3/2018,Dixon,Oklahoma,Seely,Northern Colorado,1.25,420,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2569,197,3/3/2018,Orndorff,Utah Valley,Paine,Wyoming,1.1,420,1,0,2,0,1,0,1,1,5,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2570,197,3/3/2018,Paine,Wyoming,Orndorff,Utah Valley,0.9,420,1,0,1,0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,1,5,0,0,0,0,1,0,0,1,1,0,0,0,0,1
2571,197,3/3/2018,Hokit,Fresno State,Colbray,Iowa State,1.1,420,2,1,2,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2572,197,3/3/2018,Colbray,Iowa State,Hokit,Fresno State,0.9,420,1,0,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2573,197,3/3/2018,McLaughlin,Air Force,Eaton,North Dakota State,1.1,420,1,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2574,197,3/3/2018,Eaton,North Dakota State,McLaughlin,Air Force,0.9,420,5,1,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2575,197,3/3/2018,Orndorff,Utah Valley,Dixon,Oklahoma,0.9,420,0,0,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0
2576,197,3/3/2018,Dixon,Oklahoma,Orndorff,Utah Valley,1.1,420,0,0,2,1,0,0,1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
2577,197,3/3/2018,Eaton,North Dakota State,Hokit,Fresno State,0.9,420,0,0,4,1,0,0,0,0,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0
2578,197,3/3/2018,Hokit,Fresno State,Eaton,North Dakota State,1.1,420,0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0
2579,197,3/3/2018,Dixon,Oklahoma,Weigel,Oklahoma State,0.75,420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1
2580,197,3/3/2018,Weigel,Oklahoma State,Dixon,Oklahoma,1.25,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2581,197,3/3/2018,Holschlag,Northern Iowa,Hokit,Fresno State,1.1,420,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,197,3/3/2018,Hokit,Fresno State,Holschlag,Northern Iowa,0.9,420,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2583,197,3/3/2018,Holschlag,Northern Iowa,Weigel,Oklahoma State,0.9,420,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,5,2,1,0,0,0,1
2584,197,3/3/2018,Weigel,Oklahoma State,Holschlag,Northern Iowa,1.1,420,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0
2585,197,3/3/2018,Hokit,Fresno State,Dixon,Oklahoma,1.1,420,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2586,197,3/3/2018,Dixon,Oklahoma,Hokit,Fresno State,0.9,420,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2587,285,3/3/2018,Wagner,Air Force,Eagan,Wyoming,0.9,420,3,0,1,0,1,0,2,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,1,3,0,2,0,0,0,1,1,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0
2588,285,3/3/2018,Eagan,Wyoming,Wagner,Air Force,1.1,420,3,0,2,0,0,0,1,1,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,2,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,1
2589,285,3/3/2018,Stibral,North Dakota State,Ngati,West Virginia,1.1,420,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2590,285,3/3/2018,Ngati,West Virginia,Stibral,North Dakota State,0.9,420,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2591,285,3/3/2018,Macki,South Dakota State,Webb,Oklahoma,1.1,420,3,0,1,0,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0
2592,285,3/3/2018,Webb,Oklahoma,Macki,South Dakota State,0.9,420,0,0,5,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,1,0,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2593,285,3/3/2018,Isley,Northern Iowa,Winters,Northern Colorado,1.1,420,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2594,285,3/3/2018,Winters,Northern Colorado,Isley,Northern Iowa,0.9,420,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2595,285,3/3/2018,White,Oklahoma State,Eagan,Wyoming,1.5,197,1,1,0,0,1,1,0,0,2,2,0,0,0,1,0,1,4,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2596,285,3/3/2018,Eagan,Wyoming,White,Oklahoma State,0.5,197,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,0,1,0,1,4,0,0,2,0,0,0
2597,285,3/3/2018,Dennison,Utah Valley,Stibral,North Dakota State,1.25,420,0,0,1,1,3,1,0,0,0,0,1,1,1,1,0,0,3,3,0,1,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,3,0,0,0,1,0,0,0,0,0
2598,285,3/3/2018,Stibral,North Dakota State,Dennison,Utah Valley,0.75,420,0,0,0,0,0,0,1,0,1,0,1,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,1,1,1,1,0,0,3,3,0,1,3,0,1
2599,285,3/3/2018,Macki,South Dakota State,Nevills,Fresno State,0.9,420,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,5,2,0,0,0,0,1,1,0,0,3,1,0,0,1,0,1
2600,285,3/3/2018,Nevills,Fresno State,Macki,South Dakota State,1.1,420,1,0,0,0,0,0,5,2,0,0,0,0,1,1,0,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,1,0,0,1,0,0
2601,285,3/3/2018,Isley,Northern Iowa,Harrington,Iowa State,0.9,420,4,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2602,285,3/3/2018,Harrington,Iowa State,Isley,Northern Iowa,1.1,420,0,0,3,1,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2603,285,3/3/2018,Dennison,Utah Valley,White,Oklahoma State,0.9,420,1,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,1,1,0,1,0,1,2,0,0,0,0,0,1
2604,285,3/3/2018,White,Oklahoma State,Dennison,Utah Valley,1.1,420,0,0,2,0,0,0,0,0,4,2,1,1,0,1,0,1,2,0,0,0,0,0,1,1,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2605,285,3/3/2018,Nevills,Fresno State,Harrington,Iowa State,1.75,447,0,0,0,0,1,0,4,1,4,2,0,0,2,3,0,1,2,0,1,1,0,0,0,1,1,2,1,0,0,1,0,3,1,0,0,0,3,0,0,2,2,0,0,0,0,0
2606,285,3/3/2018,Harrington,Iowa State,Nevills,Fresno State,0.5,447,1,1,2,1,0,0,1,0,3,1,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,4,1,4,2,0,0,2,3,0,1,2,0,1,1,0,0,0
2607,285,3/3/2018,Stibral,North Dakota State,Isley,Northern Iowa,1.75,540,1,1,0,0,0,0,0,0,5,0,2,1,0,2,0,0,2,2,0,1,1,0,0,6,0,1,0,2,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0
2608,285,3/3/2018,Isley,Northern Iowa,Stibral,North Dakota State,0.5,540,6,0,1,0,2,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,2,1,0,2,0,0,2,2,0,1,1,0,0
2609,285,3/3/2018,Wagner,Air Force,Isley,Northern Iowa,0.5,404,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,3,3,0,0,0,0,1,1,0,0,0,1,0,0,9,0,1,1,0,0,0
2610,285,3/3/2018,Isley,Northern Iowa,Wagner,Air Force,1.5,404,1,0,3,3,0,0,0,0,1,1,0,0,0,1,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0
2611,285,3/3/2018,Macki,South Dakota State,Ngati,West Virginia,1.1,420,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0
2612,285,3/3/2018,Ngati,West Virginia,Macki,South Dakota State,0.9,420,2,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2613,285,3/3/2018,Stibral,North Dakota State,Webb,Oklahoma,1.1,420,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0
2614,285,3/3/2018,Webb,Oklahoma,Stibral,North Dakota State,0.9,420,1,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1
2615,285,3/3/2018,Winters,Northern Colorado,Eagan,Wyoming,0.9,420,0,0,1,0,1,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2616,285,3/3/2018,Eagan,Wyoming,Winters,Northern Colorado,1.1,420,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,2,0,0
2617,285,3/3/2018,Macki,South Dakota State,Isley,Northern Iowa,0.9,420,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0
2618,285,3/3/2018,Isley,Northern Iowa,Macki,South Dakota State,1.1,420,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,285,3/3/2018,Stibral,North Dakota State,Eagan,Wyoming,1.1,420,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,2,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2620,285,3/3/2018,Eagan,Wyoming,Stibral,North Dakota State,0.9,420,3,0,2,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0
